"country","year","iso2","iso3","iso_numeric","g_whoregion","e_pop_num","e_inc_100k","e_inc_100k_lo","e_inc_100k_hi","e_inc_num","e_inc_num_lo","e_inc_num_hi","e_tbhiv_prct","e_tbhiv_prct_lo","e_tbhiv_prct_hi","e_inc_tbhiv_100k","e_inc_tbhiv_100k_lo","e_inc_tbhiv_100k_hi","e_inc_tbhiv_num","e_inc_tbhiv_num_lo","e_inc_tbhiv_num_hi","e_mort_exc_tbhiv_100k","e_mort_exc_tbhiv_100k_lo","e_mort_exc_tbhiv_100k_hi","e_mort_exc_tbhiv_num","e_mort_exc_tbhiv_num_lo","e_mort_exc_tbhiv_num_hi","e_mort_tbhiv_100k","e_mort_tbhiv_100k_lo","e_mort_tbhiv_100k_hi","e_mort_tbhiv_num","e_mort_tbhiv_num_lo","e_mort_tbhiv_num_hi","e_mort_100k","e_mort_100k_lo","e_mort_100k_hi","e_mort_num","e_mort_num_lo","e_mort_num_hi","cfr","cfr_lo","cfr_hi","cfr_pct","cfr_pct_lo","cfr_pct_hi","c_cdr","c_cdr_lo","c_cdr_hi","c_newinc","c_newinc_per100k"
"Aruba",2019,"AW","ABW",533,"AMR",106442,2.2,1.8,2.5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.11,0.26,0,0,0,0,0,0,0,0,0,0.18,0.11,0.26,0,0,0,0.08,0.05,0.12,8,5,12,87,75,100,2,1.88293775949236
"Aruba",2020,"AW","ABW",533,"AMR",106585,1.1,0.92,1.2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.05,0.13,0,0,0,0,0,0,0,0,0,0.09,0.05,0.13,0,0,0,0.08,0.05,0.12,8,5,12,87,75,100,1,0.937488281396482
"Aruba",2021,"AW","ABW",533,"AMR",106537,6.5,5.5,7.5,7,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.33,0.79,1,0,1,0,0,0,0,0,0,0.53,0.33,0.79,1,0,1,0.08,0.05,0.12,8,5,12,87,75,100,6,5.63374991784115
"Aruba",2022,"AW","ABW",533,"AMR",106445,5.4,4.6,6.2,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.27,0.66,0,0,1,0,0,0,0,0,0,0.44,0.27,0.66,0,0,1,0.08,0.05,0.12,8,5,12,87,75,100,5,4.69166385166836
"Bahamas",2000,"BS","BHS",44,"AMR",325014,29,25,34,94,81,110,62,41,81,20,13,27,64,43,89,2.7,2.5,3,9,8,10,3.5,2.1,5.4,11,7,17,6.3,4.7,8,20,15,26,0.22,0.16,0.29,22,16,29,87,75,100,82,25.4210753114857
"Bahamas",2001,"BS","BHS",44,"AMR",329626,22,19,25,72,62,83,59,37,78,14,9.1,20,46,30,65,1.9,1.7,2,6,6,7,2.5,1.5,3.9,8,5,13,4.4,3.2,5.7,14,11,19,0.2,0.14,0.27,20,14,27,NA,NA,NA,NA,NA
"Bahamas",2002,"BS","BHS",44,"AMR",334002,15,13,18,51,43,58,55,34,75,9,5.7,13,30,19,43,1.4,1.4,1.5,5,5,5,1.6,0.91,2.5,5,3,8,3,2.3,3.9,10,8,13,0.2,0.14,0.27,20,14,27,87,75,100,44,13.2613603141737
"Bahamas",2003,"BS","BHS",44,"AMR",338490,13,11,15,44,37,50,35,20,52,4.9,2.9,7.5,17,10,25,1.1,1,1.2,4,3,4,0.89,0.46,1.4,3,2,5,2,1.5,2.5,7,5,9,0.16,0.11,0.2,16,11,20,87,75,100,38,11.3023589212791
"Bahamas",2004,"BS","BHS",44,"AMR",343089,18,15,21,61,52,70,46,26,67,8.9,5.2,13,30,18,46,2.2,2,2.4,8,7,8,1.6,0.84,2.6,5,3,9,3.8,3,4.8,13,10,16,0.22,0.16,0.28,22,16,28,87,75,100,53,15.5531035778007
"Bahamas",2005,"BS","BHS",44,"AMR",347804,16,14,18,55,47,64,42,22,62,7.1,3.9,11,25,14,38,1.2,1.2,1.3,4,4,4,1.3,0.64,2.1,4,2,7,2.6,1.9,3.4,9,7,12,0.16,0.11,0.22,16,11,22,87,75,100,48,13.8964885310543
"Bahamas",2006,"BS","BHS",44,"AMR",352664,20,17,23,69,59,80,54,41,67,11,8.3,15,40,29,52,0.66,0.61,0.72,2,2,3,2,1.3,2.9,7,5,10,2.7,2,3.6,10,7,13,0.14,0.1,0.19,14,10,19,87,75,100,60,17.1332135912072
"Bahamas",2007,"BS","BHS",44,"AMR",357666,15,13,17,53,45,61,26,13,40,4,2.1,6.5,14,8,23,0.93,0.88,0.97,3,3,3,0.72,0.34,1.2,3,1,4,1.7,1.3,2.2,6,5,8,0.12,0.08,0.15,12,8,15,87,75,100,46,12.9529301780746
"Bahamas",2008,"BS","BHS",44,"AMR",362795,16,13,18,56,48,65,38,31,45,6.2,4.8,7.7,23,18,28,1.2,1.2,1.3,4,4,5,1.1,0.74,1.6,4,3,6,2.4,2,2.8,9,7,10,0.16,0.12,0.19,16,12,19,87,75,100,49,13.6035158147812
"Bahamas",2009,"BS","BHS",44,"AMR",368057,14,12,16,52,44,60,33,27,39,4.9,3.8,6.1,18,14,22,0.57,0.56,0.58,2,2,2,0.87,0.58,1.2,3,2,5,1.5,1.2,1.8,5,4,7,0.11,0.08,0.14,11,8,14,87,75,100,45,12.315641685984
"Bahamas",2010,"BS","BHS",44,"AMR",373272,9.6,8.2,11,36,31,41,48,30,67,4.9,3.1,7.1,18,12,26,0.57,0.55,0.59,2,2,2,0.88,0.49,1.4,3,2,5,1.5,1.1,2,6,4,7,0.16,0.11,0.21,16,11,21,87,75,100,31,8.36201594717364
"Bahamas",2011,"BS","BHS",44,"AMR",377950,12,11,14,47,40,54,29,15,44,3.7,2,6,14,8,23,1.4,1.4,1.4,5,5,5,0.67,0.33,1.1,3,1,4,2.1,1.7,2.6,8,7,10,0.17,0.13,0.22,17,13,22,87,75,100,41,10.9094779415678
"Bahamas",2012,"BS","BHS",44,"AMR",382061,9.6,8.2,11,37,31,43,25,11,43,2.5,1.1,4.4,10,4,17,0.3,0.28,0.32,1,1,1,0.46,0.19,0.84,2,1,3,0.77,0.47,1.1,3,2,4,0.08,0.05,0.12,8,5,12,87,75,100,32,8.41928015154704
"Bahamas",2013,"BS","BHS",44,"AMR",385650,9.8,8.4,11,38,32,44,30,15,48,3.1,1.6,5.1,12,6,20,0.57,0.54,0.6,2,2,2,0.56,0.26,0.98,2,1,4,1.2,0.83,1.6,4,3,6,0.12,0.08,0.16,12,8,16,87,75,100,33,8.5928101613886
"Bahamas",2014,"BS","BHS",44,"AMR",389131,15,13,17,58,49,66,23,10,40,3.6,1.7,6.3,14,6,25,0.55,0.53,0.57,2,2,2,0.65,0.27,1.2,3,1,5,1.2,0.81,1.7,5,3,7,0.08,0.05,0.12,8,5,12,87,75,100,50,12.9112891147504
"Bahamas",2015,"BS","BHS",44,"AMR",392697,18,16,21,71,61,82,29,18,41,5.4,3.3,8.1,21,13,32,0.55,0.53,0.57,2,2,2,0.98,0.53,1.6,4,2,6,1.6,1.1,2.1,6,4,8,0.09,0.06,0.12,9,6,12,87,75,100,62,15.8566152775931
"Bahamas",2016,"BS","BHS",44,"AMR",395976,26,22,30,100,88,120,42,31,52,11,8.2,15,45,32,59,0.58,0.56,0.6,2,2,2,2,1.3,3,8,5,12,2.6,1.8,3.5,10,7,14,0.1,0.07,0.14,10,7,14,87,75,100,89,22.5664378751036
"Bahamas",2017,"BS","BHS",44,"AMR",399020,15,13,17,59,50,68,37,23,51,5.6,3.6,8.1,22,14,32,0.58,0.56,0.6,2,2,2,1,0.57,1.6,4,2,6,1.6,1.1,2.1,6,4,9,0.11,0.07,0.15,11,7,15,87,75,100,51,12.8281878046695
"Bahamas",2018,"BS","BHS",44,"AMR",401906,13,12,16,54,46,62,22,11,36,3.1,1.6,5.2,13,6,21,0.58,0.56,0.6,2,2,2,0.56,0.26,0.98,2,1,4,1.1,0.8,1.5,5,3,6,0.09,0.06,0.12,9,6,12,87,75,100,47,11.7359755092664
"Bahamas",2019,"BS","BHS",44,"AMR",404557,14,12,17,59,50,68,27,15,41,4.1,2.3,6.4,17,9,26,0.58,0.56,0.6,2,2,2,0.74,0.37,1.2,3,2,5,1.3,0.93,1.8,5,4,7,0.09,0.06,0.13,9,6,13,87,75,100,51,12.6445758488601
"Bahamas",2020,"BS","BHS",44,"AMR",406471,8.8,7.5,10,36,31,41,19,6.8,36,1.8,0.65,3.4,7,3,14,0.58,0.56,0.6,2,2,2,0.53,0.19,1,2,1,4,1.1,0.73,1.6,5,3,6,0.13,0.08,0.18,13,8,18,87,75,100,31,7.63962649619621
"Bahamas",2021,"BS","BHS",44,"AMR",407906,12,11,14,51,43,58,33,20,49,4.1,2.4,6.3,17,10,26,0.58,0.56,0.6,2,2,2,0.45,0.13,0.97,2,1,4,1,0.64,1.5,4,3,6,0.08,0.05,0.12,8,5,12,87,75,100,44,10.8064563664764
"Bahamas",2022,"BS","BHS",44,"AMR",409984,13,12,16,55,47,64,31,18,46,4.2,2.5,6.4,17,10,26,0.58,0.56,0.6,2,2,2,0.37,0.07,0.91,2,0,4,0.96,0.57,1.4,4,2,6,0.07,0.04,0.11,7,4,11,87,75,100,48,11.746079134314
"Barbados",2000,"BB","BRB",52,"AMR",264657,1.3,1.1,1.5,3,3,4,56,35,76,0.72,0.46,1,2,1,3,0.42,0.39,0.44,1,1,1,0.13,0.07,0.2,0,0,1,0.55,0.48,0.62,1,1,2,0.42,0.34,0.5,42,34,50,87,75,100,3,1.13428840416964
"Barbados",2001,"BB","BRB",52,"AMR",265377,2.6,2.2,3,7,6,8,53,32,73,1.3,0.83,2,4,2,5,0.6,0.43,0.8,2,1,2,0.24,0.13,0.38,1,0,1,0.84,0.63,1.1,2,2,3,0.33,0.23,0.43,33,23,43,87,75,100,6,2.2655957950542
"Barbados",2002,"BB","BRB",52,"AMR",266455,2.2,1.8,2.5,6,5,7,49,28,69,1,0.62,1.5,3,2,4,0.47,0.41,0.53,1,1,1,0.18,0.1,0.3,0,0,1,0.65,0.54,0.78,2,1,2,0.3,0.24,0.38,30,24,38,87,75,100,5,1.88025059979994
"Barbados",2003,"BB","BRB",52,"AMR",267499,3.8,3.2,4.3,10,9,12,44,25,65,1.7,0.96,2.5,4,3,7,0.62,0.58,0.66,2,2,2,0.3,0.15,0.49,1,0,1,0.92,0.75,1.1,2,2,3,0.25,0.19,0.31,25,19,31,NA,NA,NA,NA,NA
"Barbados",2004,"BB","BRB",52,"AMR",268505,8.1,7,9.4,22,19,25,40,22,60,3.2,1.8,5,9,5,13,0.96,0.82,1.1,3,2,3,0.58,0.29,0.96,2,1,3,1.5,1.2,1.9,4,3,5,0.19,0.14,0.25,19,14,25,87,75,100,19,7.08928771314503
"Barbados",2005,"BB","BRB",52,"AMR",269477,4.1,3.5,4.7,11,9,13,36,18,55,1.4,0.77,2.3,4,2,6,0.89,0.8,0.97,2,2,3,0.26,0.12,0.45,1,0,1,1.1,0.95,1.3,3,3,4,0.28,0.22,0.34,28,22,34,NA,NA,NA,NA,NA
"Barbados",2006,"BB","BRB",52,"AMR",270425,2.1,1.8,2.5,6,5,7,40,6.3,81,0.83,0.21,1.9,2,1,5,1.2,1,1.4,3,3,4,0.15,0.03,0.35,0,0,1,1.3,1.1,1.6,4,3,4,0.62,0.47,0.76,62,47,76,87,75,100,5,1.85216740629885
"Barbados",2007,"BB","BRB",52,"AMR",271444,6.8,5.8,7.8,18,16,21,28,13,46,1.8,0.87,3.1,5,2,8,1.4,1.2,1.6,4,3,4,0.33,0.14,0.59,1,0,2,1.7,1.4,2,5,4,5,0.25,0.2,0.31,25,20,31,87,75,100,16,5.90630387195133
"Barbados",2008,"BB","BRB",52,"AMR",272635,1.3,1.1,1.5,3,3,4,67,17,98,0.82,0.36,1.5,2,1,4,0.46,0.41,0.52,1,1,1,0.15,0.06,0.28,0,0,1,0.6,0.48,0.73,2,1,2,0.48,0.35,0.6,48,35,60,87,75,100,3,1.10297767205533
"Barbados",2009,"BB","BRB",52,"AMR",273791,0.84,0.72,0.97,2,2,3,0,0,42,0,0,0.35,0,0,1,0.44,0.39,0.5,1,1,1,0,0,0.06,0,0,0,0.44,0.36,0.53,1,1,1,0.53,0.4,0.65,53,40,65,87,75,100,2,0.731850117096019
"Barbados",2010,"BB","BRB",52,"AMR",274711,2.5,2.1,2.9,7,6,8,33,4.4,74,0.82,0.17,1.9,2,0,5,0.48,0.41,0.56,1,1,2,0.15,0.03,0.36,0,0,1,0.62,0.44,0.82,2,1,2,0.25,0.17,0.33,25,17,33,87,75,100,6,2.18736215061447
"Barbados",2011,"BB","BRB",52,"AMR",275486,0,0,0,0,0,0,23,10,39,0,0,0,0,0,0,0.44,0.39,0.49,1,1,1,0,0,0,0,0,0,0.44,0.39,0.49,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Barbados",2012,"BB","BRB",52,"AMR",276197,1.7,1.4,1.9,5,4,5,22,9.5,37,0.35,0.16,0.61,1,0,2,0.7,0.61,0.81,2,2,2,0.06,0.03,0.12,0,0,0,0.75,0.64,0.86,2,2,2,0.45,0.36,0.55,45,36,55,87,75,100,4,1.4500424137406
"Barbados",2013,"BB","BRB",52,"AMR",276865,1.7,1.4,1.9,5,4,5,19,8.4,34,0.31,0.14,0.56,1,0,2,0.89,0.79,0.99,2,2,3,0.06,0.02,0.11,0,0,0,0.92,0.82,1,3,2,3,0.56,0.45,0.66,56,45,66,87,75,100,4,1.44644013003497
"Barbados",2014,"BB","BRB",52,"AMR",277493,2.1,1.8,2.4,6,5,7,18,7.8,32,0.37,0.16,0.66,1,0,2,0.87,0.77,0.97,2,2,3,0.07,0.03,0.12,0,0,0,0.93,0.83,1,3,2,3,0.45,0.37,0.54,45,37,54,87,75,100,5,1.80382338404482
"Barbados",2015,"BB","BRB",52,"AMR",278083,0,0,0,0,0,0,18,7.4,31,0,0,0,0,0,0,0.87,0.77,0.97,2,2,3,0,0,0,0,0,0,0.87,0.77,0.97,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Barbados",2016,"BB","BRB",52,"AMR",278649,1.2,1.1,1.4,3,3,4,17,7.4,31,0.21,0.09,0.38,1,0,1,0.87,0.77,0.97,2,2,3,0.04,0.01,0.07,0,0,0,0.9,0.8,1,3,2,3,0.73,0.59,0.86,73,59,86,87,75,100,3,1.07770621010242
"Barbados",2017,"BB","BRB",52,"AMR",279187,0,0,0,0,0,0,18,7.4,31,0,0,0,0,0,0,0.87,0.77,0.97,2,2,3,0,0,0,0,0,0,0.87,0.77,0.97,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Barbados",2018,"BB","BRB",52,"AMR",279688,0.41,0.35,0.48,1,1,1,17,7.3,31,0.07,0.03,0.13,0,0,0,0.87,0.77,0.97,2,2,3,0.01,0,0.02,0,0,0,0.88,0.78,0.98,2,2,3,1,0.6,1,100,60,100,87,75,100,1,0.357852171268049
"Barbados",2019,"BB","BRB",52,"AMR",280180,0,0,0,0,0,0,17,7.2,30,0,0,0,0,0,0,0.87,0.77,0.97,2,2,3,0,0,0,0,0,0,0.87,0.77,0.97,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Barbados",2020,"BB","BRB",52,"AMR",280693,2.5,2.1,2.8,7,6,8,17,7.2,30,0.4,0.17,0.73,1,0,2,0.87,0.77,0.97,2,2,3,0,0,0,0,0,0,0.87,0.78,0.97,2,2,3,0.36,0.29,0.42,36,29,42,87,75,100,6,2.13959426160819
"Barbados",2021,"BB","BRB",52,"AMR",281200,0.41,0.35,0.47,1,1,1,17,7.2,30,0.07,0.03,0.13,0,0,0,0.87,0.77,0.97,2,2,3,0,0,0,0,0,0,0.87,0.78,0.97,2,2,3,1,0.6,1,100,60,100,87,75,100,1,0.355923818065981
"Barbados",2022,"BB","BRB",52,"AMR",281635,0.88,0.75,1,2,2,3,17,7.2,30,0.15,0.06,0.27,0,0,1,0.87,0.77,0.97,2,2,3,0,0,0,0,0,0,0.87,0.78,0.97,2,2,3,0.99,0.81,1,99,81,100,NA,NA,NA,NA,NA
"Belize",2000,"BZ","BLZ",84,"AMR",240406,49,37,64,120,88,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3.1,7,7,7,0,0,0,0,0,0,3,3,3.1,7,7,7,0.06,0.05,0.08,6,5,8,89,69,120,106,44.7962404966466
"Belize",2001,"BZ","BLZ",84,"AMR",248100,61,42,84,150,100,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,7.8,8.1,20,19,20,0,0,0,0,0,0,7.9,7.8,8.1,20,19,20,0.13,0.09,0.18,13,9,18,89,65,130,136,55.6954767901386
"Belize",2002,"BZ","BLZ",84,"AMR",255987,59,41,80,150,110,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,6.2,6.3,16,16,16,0,0,0,0,0,0,6.2,6.2,6.3,16,16,16,0.11,0.08,0.15,11,8,15,89,66,130,135,53.5684525462871
"Belize",2003,"BZ","BLZ",84,"AMR",263998,42,33,53,110,87,140,13,6.5,20,5.3,2.6,8.9,14,7,24,5.3,5.3,5.4,14,14,14,0.95,0.43,1.7,3,1,4,6.3,5.7,6.9,17,15,18,0.15,0.11,0.19,15,11,19,89,71,110,99,38.0827819664564
"Belize",2004,"BZ","BLZ",84,"AMR",272128,35,28,41,94,77,110,16,8.8,25,5.6,2.9,9.1,15,8,25,2.8,2.7,2.8,7,7,8,1,0.48,1.7,3,1,5,3.8,3.2,4.4,10,9,12,0.11,0.08,0.14,11,8,14,88,74,110,83,30.9659896431823
"Belize",2005,"BZ","BLZ",84,"AMR",280375,41,32,51,120,91,140,24,16,33,9.7,6,14,27,17,40,1.9,1.9,1.9,5,5,5,1.8,0.97,2.8,5,3,8,3.6,2.8,4.6,10,8,13,0.09,0.06,0.12,9,6,12,88,71,110,102,36.9269534177344
"Belize",2006,"BZ","BLZ",84,"AMR",288729,34,28,40,97,80,120,12,5.6,20,4,1.8,7,12,5,20,5,4.9,5,14,14,15,0.72,0.3,1.3,2,1,4,5.6,5.1,6.2,16,15,18,0.17,0.14,0.21,17,14,21,88,73,110,85,29.8739320069308
"Belize",2007,"BZ","BLZ",84,"AMR",297173,24,21,28,72,63,82,16,7.5,27,3.8,1.8,6.6,11,5,20,2.5,2.5,2.5,7,7,7,0.69,0.3,1.3,2,1,4,3.2,2.7,3.7,9,8,11,0.13,0.11,0.16,13,11,16,88,77,100,63,21.5068446386509
"Belize",2008,"BZ","BLZ",84,"AMR",305671,33,27,39,100,83,120,20,12,30,6.7,3.9,10,21,12,31,4.9,4.8,4.9,15,15,15,1.2,0.64,2,4,2,6,6.1,5.4,6.7,18,16,21,0.19,0.15,0.23,19,15,23,87,73,110,88,29.1954335687768
"Belize",2009,"BZ","BLZ",84,"AMR",314171,32,27,38,100,84,120,19,11,29,6.1,3.5,9.5,19,11,30,3.8,3.8,3.8,12,12,12,1.1,0.57,1.8,3,2,6,4.9,4.3,5.6,15,14,18,0.15,0.12,0.19,15,12,19,87,73,110,88,28.393874666856
"Belize",2010,"BZ","BLZ",84,"AMR",322106,52,38,68,170,120,220,20,14,28,11,6.4,16,34,21,51,3.7,3.7,3.7,12,12,12,1.9,1.1,3,6,3,10,5.6,4.7,6.6,18,15,21,0.11,0.08,0.15,11,8,15,87,66,120,145,45.5380556820502
"Belize",2011,"BZ","BLZ",84,"AMR",329538,26,22,30,85,73,98,38,26,49,9.7,6.7,13,32,22,44,3.4,3.4,3.4,11,11,11,1.7,1,2.6,6,3,9,5.2,4.4,6,17,15,20,0.2,0.16,0.24,20,16,24,87,76,100,74,22.7134604877869
"Belize",2012,"BZ","BLZ",84,"AMR",337059,29,24,33,96,82,110,23,14,33,6.5,3.9,9.7,22,13,33,2,2,2,7,7,7,1.2,0.63,1.9,4,2,6,3.2,2.6,3.8,11,9,13,0.11,0.09,0.14,11,9,14,87,75,100,84,25.2042595198589
"Belize",2013,"BZ","BLZ",84,"AMR",344688,40,32,50,140,110,170,21,14,29,8.3,5.1,12,29,18,42,4.2,4.2,4.2,14,14,14,1.5,0.83,2.4,5,3,8,5.7,4.9,6.4,19,17,22,0.14,0.11,0.18,14,11,18,87,70,110,121,35.5004239513439
"Belize",2014,"BZ","BLZ",84,"AMR",352335,23,20,27,83,72,94,40,28,52,9.3,6.5,13,33,23,44,1.2,1.1,1.2,4,4,4,1.7,1,2.5,6,4,9,2.8,2.1,3.6,10,8,13,0.12,0.09,0.16,12,9,16,87,77,100,72,20.6579558952642
"Belize",2015,"BZ","BLZ",84,"AMR",359871,25,22,28,89,77,100,20,11,30,5,2.8,7.7,18,10,28,2.1,2.1,2.1,8,8,8,0.89,0.45,1.5,3,2,5,3,2.5,3.5,11,9,13,0.12,0.1,0.15,12,10,15,87,76,100,78,21.9017454006335
"Belize",2016,"BZ","BLZ",84,"AMR",367313,37,30,46,140,110,170,32,24,41,12,8.2,16,44,30,60,1.8,1.8,1.8,7,7,7,2.1,1.3,3.2,8,5,12,4,3.1,5,15,11,18,0.11,0.08,0.14,11,8,14,87,71,110,120,33.0027557301035
"Belize",2017,"BZ","BLZ",84,"AMR",374693,36,29,43,130,110,160,24,16,32,8.6,5.5,12,32,21,46,1.8,1.8,1.8,7,7,7,1.5,0.89,2.4,6,3,9,3.4,2.7,4.1,13,10,16,0.1,0.07,0.12,10,7,12,87,72,110,117,31.5347731517793
"Belize",2018,"BZ","BLZ",84,"AMR",382066,30,25,35,110,95,130,33,23,43,9.7,6.7,13,37,26,51,1.8,1.8,1.8,7,7,7,1.7,1.1,2.6,7,4,10,3.6,2.8,4.4,14,11,17,0.12,0.09,0.16,12,9,16,87,74,100,99,26.1650033829499
"Belize",2019,"BZ","BLZ",84,"AMR",389095,27,23,31,100,89,120,19,11,29,5.2,3,7.9,20,12,31,1.8,1.8,1.8,7,7,7,0.93,0.48,1.5,4,2,6,2.7,2.3,3.3,11,9,13,0.1,0.08,0.13,10,8,13,87,75,100,91,23.5895521614251
"Belize",2020,"BZ","BLZ",84,"AMR",394921,26,23,30,100,90,120,24,15,35,5.6,3.4,8.3,22,13,33,1.8,1.8,1.8,7,7,7,1.1,0.6,1.7,4,2,7,2.9,2.4,3.5,11,10,14,0.11,0.09,0.14,11,9,14,76,65,87,78,19.8763588549179
"Belize",2021,"BZ","BLZ",84,"AMR",400031,27,23,31,110,92,130,25,15,36,7.1,4.2,11,28,17,43,2.5,2,3,10,8,12,1.4,1.1,1.6,5,4,7,3,2.4,3.5,12,10,14,0.11,0.09,0.14,11,9,14,68,58,79,72,18.1170816400991
"Belize",2022,"BZ","BLZ",84,"AMR",405272,27,23,31,110,93,130,16,8.6,26,4.4,2.3,7.2,18,9,29,1.5,1.2,1.8,6,5,7,1.3,1,1.5,5,4,6,2.8,2.3,3.3,11,9,13,0.1,0.08,0.13,10,8,13,69,59,81,75,18.6267375641691
"Bermuda",2000,"BM","BMU",60,"AMR",61371,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Bermuda",2001,"BM","BMU",60,"AMR",61763,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Bermuda",2002,"BM","BMU",60,"AMR",62139,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Bermuda",2003,"BM","BMU",60,"AMR",62468,5.4,4.6,6.3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.25,0.61,0,0,0,0,0,0,0,0,0,0.41,0.25,0.61,0,0,0,0.08,0.04,0.12,8,4,12,NA,NA,NA,NA,NA
"Bermuda",2004,"BM","BMU",60,"AMR",62740,11,9.4,13,7,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.52,1.3,1,0,1,0,0,0,0,0,0,0.86,0.52,1.3,1,0,1,0.08,0.05,0.12,8,5,12,87,75,100,6,9.58267452445978
"Bermuda",2005,"BM","BMU",60,"AMR",62959,8.1,6.9,9.3,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.37,0.91,0,0,1,0,0,0,0,0,0,0.61,0.37,0.91,0,0,1,0.08,0.04,0.11,8,4,11,NA,NA,NA,NA,NA
"Bermuda",2006,"BM","BMU",60,"AMR",63081,5.5,4.7,6.3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.26,0.63,0,0,0,0,0,0,0,0,0,0.43,0.26,0.63,0,0,0,0.08,0.05,0.12,8,5,12,87,75,100,3,4.75820393662072
"Bermuda",2007,"BM","BMU",60,"AMR",63156,4.6,4,5.4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.23,0.55,0,0,0,0,0,0,0,0,0,0.37,0.23,0.55,0,0,0,0.08,0.05,0.12,8,5,12,NA,NA,NA,NA,NA
"Bermuda",2008,"BM","BMU",60,"AMR",63258,3.7,3.2,4.3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.18,0.44,0,0,0,0,0,0,0,0,0,0.3,0.18,0.44,0,0,0,0.08,0.05,0.12,8,5,12,NA,NA,NA,NA,NA
"Bermuda",2009,"BM","BMU",60,"AMR",63353,2.8,2.4,3.2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.14,0.34,0,0,0,0,0,0,0,0,0,0.23,0.14,0.34,0,0,0,0.08,0.05,0.12,8,5,12,NA,NA,NA,NA,NA
"Bermuda",2010,"BM","BMU",60,"AMR",63447,1.8,1.6,2.1,1,1,1,0,0,49,0,0,0.86,0,0,1,0.14,0.07,0.25,0,0,0,0,0,0,0,0,0,0.14,0.07,0.25,0,0,0,0.08,0.04,0.14,8,4,14,87,75,100,1,1.57751100313925
"Bermuda",2011,"BM","BMU",60,"AMR",63533,1.8,1.5,2.1,1,1,1,0,0,49,0,0,0.86,0,0,1,0.15,0.07,0.26,0,0,0,0,0,0,0,0,0,0.15,0.07,0.26,0,0,0,0.08,0.04,0.14,8,4,14,87,75,100,1,1.5747287529723
"Bermuda",2012,"BM","BMU",60,"AMR",63560,5.4,4.6,6.3,3,3,4,0,0,35,0,0,1.9,0,0,1,0.44,0.23,0.72,0,0,0,0,0,0,0,0,0,0.44,0.23,0.72,0,0,0,0.08,0.04,0.13,8,4,13,87,75,100,3,4.71972688513758
"Bermuda",2013,"BM","BMU",60,"AMR",63506,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Bermuda",2014,"BM","BMU",60,"AMR",63355,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Bermuda",2015,"BM","BMU",60,"AMR",63144,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
